,ABF,AAL,ADM,AHT,ANTO,AVV,AZN,BA,BARC,BATS,BDEV,BKG,BLND,BNZL,BP,BRBY,BT-A,CCL,CDI,CNA,CPG,CRDA,CRH,DCC,DGE,DRX,DSG,EXPN,FERG,FRES
25/07/2018,2446,1692.165161,1901.5,2307,980,2129.01123,5563,656,188,3973,529.2000122,3735,649.5999756,2253,566,2156,222.5,4277,,150.3999939,1643.5,5038.978027,2643,7105,2847.5,345,57.5,1907,6105,1025
26/07/2018,2474,1679.623291,1917,2361,978,2132.220215,5796,653.7999878,189.1799927,4177,528.7999878,3724,645.2000122,2268,564.5,2138,224.8500061,4323,,151.1499939,1606,5197.758789,2681,7035,2820.5,349.6000061,57.5,1911,6111,1003
27/07/2018,2474,1683.604858,1897,2371,983.2000122,2127.406982,5734,653.5999756,190.8999939,4115,537.5999756,3729,649.7999878,2280,567.2999878,2113,236,4354,,152.4499969,1616,5244.880371,2632,7105,2836,354.6000061,57.5,1898.5,6074,1010.5
30/07/2018,2450,1670.266602,1903.5,2353,984.2000122,2092.110596,5749,654.4000244,192.9600067,4152.5,529.4000244,3681,653,2261,565.5,2089,235.6999969,4392,,152.6999969,1629,5251.026855,2638,7140,2794.5,350.3999939,57.5,1885.5,6050,996.7999878
31/07/2018,2455,1724.814087,1981,2341,1003,2109.758789,5865,653.2000122,193.9600067,4201,534,3733,660.2000122,2265,573.2999878,2107,233.5,4425,,148.75,1639.5,5265.368164,2613,7050,2802,363.7999878,57.5,1874,6010,1039
01/08/2018,2418,1700.128418,1967,2282,980.4000244,2101.736816,5806,634,191.6999969,4181.5,530.2000122,3716,656,2255,563.2000122,2085,229.8000031,4415,,143.75,1627.5,5300.197754,2531,6915,2805,357.6000061,57.5,1841.5,6004,1024.5
02/08/2018,2427,1647.770752,1947,2268,950.7999878,2112.967529,5810,633.5999756,186.5399933,4150,523.4000244,3647,649.7999878,2254,556.2000122,2083,230,4385,,141.8000031,1633,5275.612305,2515,6870,2799.5,345.7999878,57.5,1847,5921,993
03/08/2018,2443,1684.998413,1966,2305,959.5999756,2157.890137,5846,625,188.6999969,4189.5,528.7999878,3676,656,2279,560.5,2126,234.3999939,4457,,143.5500031,1637,5328.880371,2551,6880,2823,350.7999878,56,1865.5,5980,1014.5
06/08/2018,2466,1670.266602,1974,2333,942.5999756,2130.615723,5821,627.5999756,188.5599976,4172.5,534.7999878,3700,645.5999756,2292,566.7999878,2128,238.5,4424,,144.6499939,1639,5357.563477,2565,6895,2827,363.7999878,54.5,1867,6041,980.5999756
07/08/2018,2461,1728.198364,1954.5,2348,958.4000244,2133.824463,5935,628.5999756,189.3600006,4170.5,541.4000244,3736,649.7999878,2292,576.2999878,2175,238.75,4424,,147.8999939,1644.5,5246.929199,2576,6880,2816.5,372,54.5,1867.5,6103,994.2000122
08/08/2018,2475,1718.642578,1993.5,2410,962.2000122,2133.824463,5989,628,193.1199951,4212,547,3738,647.2000122,2324,576.7000122,2207,240,4493,,150.8000031,1664.5,5314.539063,2604,6960,2832,367.6000061,54.5,1889,6169,997.5999756
09/08/2018,2463,1703.711792,1998,2409,979,2149.868164,6076,623.7999878,191.5,4194,543,3708,644.7999878,2340,564.4000244,2225,229,4531,,150,1679,5398.539063,2539,7060,2797.5,368,54.5,1901.5,6194,1022
10/08/2018,2405,1659.914551,1987,2393,961.2000122,2095.319336,6107,625.5999756,187.6399994,4154.5,541.2000122,3700,643.2000122,2321,556,2219,224.9499969,4623,,148.3000031,1667,5328.880371,2520,7010,2796.5,365.7999878,54.5,1901,6155,989.2000122
13/08/2018,2396,1672.65564,2019,2392,952.7999878,2101.736816,6052,626.7999878,184.5,4149,539.2000122,3693,634,2317,558.2999878,2250,227.1499939,4570,,148.3999939,1663,5337.075684,2521,7005,2796,367,54.5,1902,6173,987.4000244
14/08/2018,2365,1636.622437,1998,2375,886.4000244,2101.736816,6015,627.5999756,183.9600067,4172,539.4000244,3659,630,2317,555.2999878,2274,223.3500061,4546,,147.1999969,1655,5337.075684,2515,7010,2803.5,364.7999878,54.5,1900,6241,972.7999878
15/08/2018,2315,1535.092529,2062,2326,836.2000122,2093.715088,5942,625,179.8000031,4088,528.2000122,3646,627.5999756,2301,545,2218,221.6000061,4531,,145.3500061,1640,5218.246582,2484,6905,2764.5,366,54.5,1880.5,6095,897
16/08/2018,2307,1535.888794,2050,2322,843.5999756,2092.110596,5936,625.5999756,182.1799927,4158,537.4000244,3717,636.2000122,2325,548.5999756,2259,225.75,4599,,146.3999939,1675,5296.100098,2542,6900,2788,380.2000122,54.5,1904.5,6076,919.5999756
17/08/2018,2338,1526.930298,2037,2322,827,2112.967529,5930,624.5999756,182.6000061,4203,537,3737,639.2000122,2338,548.5999756,2244,225.8500061,4616,,145.8999939,1697.5,5263.319824,2555,6905,2793.5,373.7999878,54.5,1902,6071,924.7999878
20/08/2018,2370,1546.838135,2034,2349,828.2000122,2143.450684,5979,626.7999878,183.7200012,4222.5,539,3696,639.7999878,2352,551.9000244,2246,226,4634,,144.8000031,1708.5,5255.124512,2571,7030,2798.5,377.3999939,53.5,1900,6069,930.7999878
21/08/2018,2359,1555.199341,2057,2350,820.7999878,2117.780518,5956,624.5999756,184.3999939,4122.5,543.2000122,3720,638.2000122,2319,551.5999756,2233,226.6999969,4659,,145.5,1681.5,5277.661133,2581,7030,2767,378,53.5,1889.5,6047,930.2000122
22/08/2018,2340,1569.333862,2087,2353,816.4000244,2141.846191,5937,617.5999756,185.1999969,4086.5,545.4000244,3711,634.7999878,2316,554.5999756,2239,226.4499969,4679,,143.6999969,1686.5,5263.319824,2606,7045,2752,376,54.5,1897,6057,946.7999878
23/08/2018,2365,1528.921021,2079,2370,805,2159.494385,5881,613.2000122,183.1399994,4047.5,546.4000244,3700,632.2000122,2320,557.5,2262,225.25,4626,,143.75,1669.5,5255.124512,2587,7105,2756.5,377.6000061,54.5,1908,6129,924.2000122
24/08/2018,2360,1567.741333,2078,2377,833.5999756,2217.252197,5886,612,183.6600037,3909,541.7999878,3635,632.2000122,2330,563.7000122,2265,223.8000031,4666,,142,1676,5283.807617,2642,7030,2750,381.3999939,54.5,1906,6150,947.2000122
28/08/2018,2286,1618.904419,2088,2415,847.4000244,2233.295898,5915,618.5999756,183.6999969,3892,545.2000122,3666,637.2000122,2325,559.7000122,2325,224.75,4642,,141.9499969,1692,5363.709961,2607,7125,2742,385,54.5,1925,6216,957.7999878
29/08/2018,2320,1589.241821,2079,2397,832.4000244,2265.383545,5889,618,181.4400024,3837,541.4000244,3674,641.7999878,2392,554.5999756,2310,222.5500031,4693,,142.8500061,1675,5367.807617,2627,7115,2731,383.2000122,54.5,1942.5,6200,934.5999756
30/08/2018,2311,1568.139526,2089,2387,823.5999756,2271.801025,5910,612,178.3000031,3778.5,545,3664,634.2000122,2389,556.5,2307,218.1000061,4632,,143.6499939,1673,5316.587891,2604,7010,2719.5,383.7999878,54.5,1935,6221,906.2000122
31/08/2018,2289,1534.495239,2080,2362,805.5999756,2278.218506,5795,606,175.6999969,3721.5,542,3643,635.5999756,2398,547.2999878,2236,217.3500061,4631,,143.3000031,1658.5,5224.392578,2553,6955,2694.5,382.2000122,54.5,1920,6181,897.2000122
03/09/2018,2285,1563.759644,2118,2400,809.7999878,2217.252197,5889,613.5999756,177.5200043,3729,546.4000244,3670,629,2404,553.7000122,2256,222.25,4667,,145.6000061,1677.5,5287.904785,2581,7045,2715,384.2000122,54.5,1932,6265,889.7999878
04/09/2018,2243,1540.666748,2096,2407,794.4000244,2170.725098,5800,606,181.0200043,3743,535.5999756,3510,626.4000244,2415,552.9000244,2200,220.3500061,4653,,143.1999969,1671,5175.222168,2565,6960,2719.5,383.6000061,60.5,1918.5,6245,870.4000244
05/09/2018,2284,1522.94873,2095,2361,796.2000122,2095.319336,5701,607.2000122,178,3712.5,545.2000122,3538,622.7999878,2390,546.2999878,2116,218.8000031,4592,,143.3999939,1649.5,5136.294922,2547,6830,2685.5,379.3999939,62.5,1894,6229,872.7999878
06/09/2018,2300,1495.077759,2028,2319,776.4000244,2095.319336,5635,610,176.1999969,3682.5,553.2000122,3576,614.4000244,2376,541.2000122,2094,220.3999939,4618,,150.5500031,1635.5,5132.197754,2541,6735,2685.5,380.6000061,62.5,1882,6276,863
07/09/2018,2270,1468.600342,2021,2258,744.2000122,2138.637695,5650,620,174.5,3685,553.4000244,3563,613.4000244,2357,536.9000244,2092,222.8999939,4634,,148.1000061,1627,5144.490234,2473,6845,2681.5,379.2000122,62,1890,6269,834
10/09/2018,2257,1457.850098,2015,2280,745.4000244,2145.055176,5703,617.7999878,176.8000031,3653.5,557.2000122,3604,618.2000122,2382,538.5,2079,223.5500031,4659,,150.3999939,1634.5,5142.441406,2484,6880,2690,381.2000122,62,1920,6301,812.4000244
11/09/2018,2227,1460.239014,2015,2398,740.4000244,2164.307617,5732,620.2000122,174.7400055,3554.5,557.4000244,3604,621.2000122,2401,544,2083,223.6499939,4659,,149.75,1630.5,5177.270996,2485,6955,2683,377.3999939,60,1932,6314,794
12/09/2018,2229,1479.151489,2017,2387,758.7999878,2230.087158,5717,618.5999756,172.2200012,3763,557,3611,617.5999756,2404,552.9000244,2122,224.0500031,4658,,144.3500061,1645,5228.490234,2437,6950,2678.5,382.7999878,60,1938.5,6343,800.2000122
13/09/2018,2241,1503.638062,2014,2334,772,2239.713379,5630,610.7999878,172.1999969,3691.5,553.2000122,3589,615.4000244,2395,549,2083,223.8000031,4620,,144.3999939,1625.5,5228.490234,2438,6930,2659,376,60,1927.5,6304,793.4000244
14/09/2018,2236,1537.879639,2019,2394,784.5999756,2250.944092,5645,626,171.0800018,3659.5,556.4000244,3611,615.4000244,2426,550.4000244,2153,226,4704,,143.3000031,1634,5271.514648,2430,7115,2670.5,376,60,1945,6382,785.2000122
17/09/2018,2263,1539.273071,2035,2340,777,2270.196777,5622,627.5999756,171.1399994,3669,559.2000122,3627,615.7999878,2412,548.7000122,2109,228.8000031,4815,,145.4499969,1641.5,5253.075684,2445,7135,2645,373.6000061,62.5,1920.5,6370,788.2000122
18/09/2018,2250,1568.736694,2046,2325,790.5999756,2260.570313,5609,632.2000122,169.4600067,3600,561.5999756,3613,614.5999756,2402,550.0999756,2130,230.8999939,4825,,149.3500061,1628.5,5238.734375,2460,7240,2633.5,371.7999878,62.5,1900,6439,796.4000244
19/09/2018,2225,1647.969849,2014,2326,837,2279.822998,5601,636.2000122,173.1199951,3560,570,3696,614.2000122,2401,553.4000244,2111,228.3000031,4877,,147.9499969,1606.5,5236.685547,2476,7365,2613,364,62.5,1907.5,6483,825.5999756
20/09/2018,2285,1687.586426,2024,2313,858,2388.920654,5572,628.7999878,174.2599945,3521,577,3703,615.4000244,2380,555.5,2008,226.1499939,4880,,149.3999939,1608.5,5240.783203,2515,7380,2654,366,62.5,1924,6444,847.5999756
21/09/2018,2277,1752.685059,2048,2357,895.7999878,2319.932373,5670,628.4000244,176.5,3617,560,3668,625.5999756,2389,567,2012,228.8500061,5000,,150.1999969,1628.5,5285.855957,2548,7385,2700,367.3999939,58.5,1947,6489,853.5999756
24/09/2018,2258,1728.198364,2043,2339,872,2358.4375,5652,625.2000122,175.9799957,3544,558,3638,621.5999756,2380,570.0999756,2011,226.8000031,4948,,147.5500031,1633.5,5195.709961,2519,7390,2683,361,59.5,1944.5,6504,856.2000122
25/09/2018,2284,1744.721924,2071,2366,874.7999878,2347.206787,5793,626.4000244,175.1199951,3540,562.2000122,3658,617,2404,586.7000122,1995.5,225.5,4935,,147.3500061,1669,5197.758789,2522,7325,2680,369.2000122,59.5,1946.5,6545,861
26/09/2018,2288,1717.249146,2090,2384,862,2363.250732,5843,626.2000122,175.6000061,3552,565,3667,621.4000244,2413,586,2015,225.3000031,4993,,149.25,1671,5326.832031,2526,7310,2697.5,378.2000122,59.5,1960,6556,829.5999756
27/09/2018,2290,1711.077759,2102,2421,855,2335.976318,5959,624.4000244,176.6799927,3614.5,570,3698,620.4000244,2415,593.2999878,2020,230.25,4735,,153.5,1688.5,5326.832031,2533,7000,2723.5,384.7999878,59.5,1973.5,6555,805.4000244
28/09/2018,2290,1715.059204,2080,2437,855,2321.536865,5963,629.7999878,171.7799988,3584.5,567,3679,616.7999878,2413,589.2999878,2015,225.3000031,4764,,154.8999939,1706,5328.880371,2512,6965,2719,388.2000122,59.5,1970.5,6515,821.4000244
01/10/2018,2290,1707.693359,2057,2438,859.5999756,2308.701904,5990,622.7999878,172.3999939,3503,558.2000122,3555,617.7999878,2420,595.2999878,2050,226,4819,,152.6000061,1709.5,5369.855957,2524,7165,2748.5,387.7999878,59.5,1988.5,6529,808
02/10/2018,2250,1733.175293,2035,2358,866.5999756,2262.174805,6000,615.4000244,170.2799988,3557,557.7999878,3499,611,2404,597,2036,224.1999969,4757,,152.5,1709,5396.490234,2507,7120,2755.5,390.7999878,59.5,1967,6083,820
03/10/2018,2268,1747.309937,2048,2396,879.4000244,2305.49292,6078,609.5999756,172.5200043,3570,556.2000122,3536,608.2000122,2421,597.9000244,2028,228.8500061,4712,,152.6999969,1679,5447.709961,2540,6910,2769,393.2000122,59.5,1968,5972,825
04/10/2018,2262,1735.166138,2041,2342,874.5999756,2262.174805,6003,609.4000244,174.3000031,3450,557.5999756,3533,576.7999878,2347,598.2999878,1913,227.6999969,4645,,150.5,1623,5199.807617,2524,6915,2706,383.6000061,55,1935.5,5983,814.4000244
05/10/2018,2289,1661.507202,2024,2302,827,2162.703369,5882,614,172.9400024,3424.5,556.7999878,3541,585.2000122,2299,588.5,1904,230.1000061,4548,,150.5,1595,5148.587891,2478,6860,2680,382.3999939,56,1895.5,5978,794.4000244
08/10/2018,2303,1639.210449,2015,2181,813.2000122,2095.319336,5768,603.2000122,169,3422,553.4000244,3494,582.5999756,2268,576.5999756,1849,231.3500061,4515,,152,1609,5019.514648,2445,6645,2694.5,376.2000122,56,1861,5838,778
09/10/2018,2305,1684.600342,2025,2187,825.2000122,2098.528076,5718,602.5999756,167.7599945,3417.5,552.5999756,3468,588.2000122,2287,579,1880,228.6999969,4530,,151.9499969,1603,4985.709473,2457,6540,2682,377.3999939,56,1871,5773,779
10/10/2018,2320,1627.06665,2003,2054,779.5999756,2056.814209,5702,590.4000244,171.6399994,3450,555.2000122,3440,583.4000244,2194,569.2000122,1728,237,4423,,152.6499939,1543,4724.490234,2369,6365,2600,368.3999939,56,1765,5469,772.2000122
11/10/2018,2306,1612.533936,1932.5,1979,768,2052.001221,5616,582.2000122,168,3405,487.7999878,3310,575,2193,554.4000244,1740.5,237,4315,,147.1000061,1555,4624.099609,2305,6235,2523.5,365.2000122,53,1728.5,5567,839
12/10/2018,2306,1676.239014,1948,1994.5,782.5999756,2085.693115,5546,584.2000122,165,3272,513.7999878,3375,569.4000244,2200,558,1761.5,235.8999939,4329,,145.8000031,1546.5,4615.904785,2315,6390,2541,364,51,1752,5529,876.4000244
15/10/2018,2266,1692.961548,1957.5,1972.5,787.7999878,2095.319336,5619,561.7999878,163.3600006,3331,505.3999939,3353,561,2195,559.4000244,1734.5,242.3999939,4341,,145.6999969,1564,4575.953613,2352,6430,2545,366,51,1733,5492,912.2000122
16/10/2018,2337,1672.65564,1983.5,2061,790,2175.53833,5763,576,162.8399963,3176.5,514,3400,569.7999878,2258,560.0999756,1770,242.25,4373,,146.25,1572,4706.050781,2368,6585,2568.5,386,51,1807,5659,908.4000244
17/10/2018,2316,1669.072144,1994,2004,795.2000122,2133.824463,5860,560,164.9600067,3284,510,3308,572,2261,558.2999878,1727,241.6000061,4384,,146.1999969,1517,4749.075195,2317,6630,2569,403.6000061,51,1807.5,5502,904.4000244
18/10/2018,2322,1631.446411,2004,1936.5,767.4000244,2138.637695,5878,545,165,3275,514.2000122,3336,581.7999878,2199,554.5,1719,244.8500061,4366,,147.1999969,1515,4784.929199,2222,6660,2624.5,420,48.5,1784,5351,901
19/10/2018,2300,1630.251953,2003,1900,768,2148.263916,5934,539.7999878,163.4199982,3299.5,491.6000061,3259,585.4000244,2207,557.5,1671.5,246.5,4325,,149.1999969,1493.5,4837.172852,2153,6670,2701,410,48.5,1790.5,5326,887.5999756
22/10/2018,2322,1655.53479,2002,1883.5,773.4000244,2130.615723,5975,538.4000244,165.3200073,3362,496.6000061,3297,584.4000244,2185,550.7999878,1709.5,243.4499969,4271,,147.25,1485,4889.416992,2136,6665,2686,404.7999878,48.5,1796.5,5335,895.5999756
23/10/2018,2284,1614.524658,1965.5,1818,756.5999756,2042.374756,5931,536.2000122,165.7599945,3504.5,497.6000061,3274,571.7999878,2190,533.2000122,1670.5,240.4499969,4212,,148.0500031,1483,4729.611816,2091,6325,2673,401.7999878,48.5,1750,5312,977.2000122
24/10/2018,2334,1598.996582,1977.5,1815.5,727.2000122,2023.122314,5931,536.4000244,170.6999969,3527.5,496.2999878,3284,577.5999756,2198,532.9000244,1672,250.1999969,4197,,149.0500031,1505,4757.270508,2081,6360,2693,403.6000061,48.5,1766.5,5215,938
25/10/2018,2351,1614.126465,1945,1843,745.7999878,2079.275391,5812,544.7999878,172.0599976,3608,497.2000122,3338,585.4000244,2275,535.5,1717.5,240.5500031,4233,,149.25,1543.5,4848.441406,2137,6530,2682.5,404,48.5,1760,5184,913.2000122
26/10/2018,2397,1608.751343,1935,1812,745.5999756,1997.452148,5755,532,168.0599976,3619,488.8999939,3308,583.2000122,2251,528.0999756,1720.5,229.6000061,4204,,147.6499939,1529.5,4792.099609,2170,6400,2695,400.7999878,48.5,1752,4990.5,909.7999878
29/10/2018,2391,1623.483154,1968,1850.5,756.4000244,2029.539795,5864,522.4000244,173,3549,498.8999939,3381,592.7999878,2292,535.2000122,1738,238.25,4160,,147.75,1546,4812.587891,2211,6540,2677,409.3999939,48.5,1780,5170,895.2000122
30/10/2018,2383,1614.325562,1976,1857,756.4000244,2047.187988,5941,508,169.9600067,3448,511,3486,591.7999878,2303,546,1741,243.6499939,4166,,149.6000061,1544.5,4812.587891,2293,6610,2687.5,396.6000061,48.5,1786,5160,867.5999756
31/10/2018,2386,1667.479492,2013,1935.5,784.7999878,2100.132568,5990,525.7999878,172.5,3393.5,514,3501,592,2311,567.2999878,1811,240.5500031,4263,,147.1999969,1540,4937.563477,2349,6715,2708.5,401.6000061,48,1802.5,5283,848.5999756
01/11/2018,2466,1711.674927,2003,1949,819,2143.450684,5827,525.4000244,175.5399933,3417.5,529.7999878,3580,600.2000122,2275,541.5,1817,261.25,4330,,146.3000031,1552,4965.22168,2316,6735,2674,397,48,1779,5300,888.5999756
02/11/2018,2452,1709.484985,1996.5,1964,827.7999878,2129.01123,5732,536,175.7200012,3342.5,539,3633,603.5999756,2267,533.2999878,1865,264.6499939,4299,,145.1000061,1537.5,4949.855957,2331,6605,2634,401.3999939,48,1763,5325,881.7999878
05/11/2018,2388,1707.693359,1980,1877.5,809.5999756,2103.341309,5877,520.2000122,174.8999939,3407,536.7999878,3632,602.7999878,2242,542.0999756,1800,262.7999878,4248,,147.8500061,1537.5,4936.539063,2322,6500,2677.5,411.6000061,50.5,1772,5254,872.5999756
06/11/2018,2460,1692.165161,1975,1885,797.2000122,2103.341309,5758,521,172.9600067,3343,530.5999756,3600,606,2248,539.5999756,1793.5,251,4206,,149.3000031,1532.5,4903.758301,2237,6385,2673,413.2000122,50.5,1791,5193,871
07/11/2018,2565,1724.61499,1986.5,1948,805.4000244,2077.671143,5857,533.4000244,175.3999939,3426,533,3600,608.4000244,2245,544.2999878,1816,249.25,4279,,153.1000061,1519.5,4952.929199,2313,6405,2703,420.2000122,49.5,1825,5280,902
08/11/2018,2620,1743.129272,2029,1927,818,2100.132568,6093,534.2000122,178.8999939,3371.5,545,3656,621.2000122,2223,529,1864.5,255,4331,,154.0500031,1515,4949.855957,2276,6345,2702,420.2000122,49.5,1820.5,5259,903
09/11/2018,2638,1680.021484,2054,1900,778.2000122,2143.450684,6172,529.2000122,176.8000031,3314.5,544,3640,624.7999878,2232,523.9000244,1773.5,254.1499939,4371,,154.3000031,1537.5,4919.124512,2258,6360,2746.5,425,47.5,1815,5180,861
12/11/2018,2614,1671.261963,2040,1899.5,767.5999756,2096.923584,6251,529.7999878,170.7400055,2962.5,524.5999756,3557,614.5999756,2255,528.0999756,1740,254.6499939,4376,,155.6000061,1551.5,4896.587891,2247,6220,2739.5,427.2000122,47.5,1793,5148,823.7999878
13/11/2018,2549,1649.5625,2059,1944.5,770.5999756,2119.38501,6311,541.2000122,175.4600067,2836.5,545.7999878,3682,620,2325,513.5,1778.5,252.3000031,4433,,154.1000061,1566,5020.539063,2246,6265,2727.5,427.2000122,47.5,1873.5,5187,825.5999756
14/11/2018,2529,1633.437134,2054,1902.5,761.7999878,2112.967529,6273,537.2000122,173.5800018,2818,545.7999878,3658,622.7999878,2290,512.0999756,1776.5,258,4435,,152.1499939,1576.5,4987.758301,2244,6065,2727,412.6000061,46.5,1831,5047,817.7999878
15/11/2018,2446,1675.84082,1989.5,1886.5,796,2124.198242,6317,532.5999756,166.4400024,2775,505.3999939,3429,587,2301,527,1805.5,254.8999939,4494,,144.0500031,1606.5,5040.002441,2196,5845,2790,387,46.5,1843.5,5085,850
16/11/2018,2448,1694.952271,1980.5,1878,810.7999878,2151.472656,6204,527.7999878,164.9799957,2707,503,3366,594.5999756,2296,524.9000244,1817.5,255,4520,,145.25,1587,5019.514648,2140,5825,2802.5,376.2000122,46.5,1879,4969,865
19/11/2018,2480,1716.054565,1989.5,1798,813.7999878,2153.076904,6174,519.5999756,166.0800018,2722,491.8999939,3371,585.2000122,2294,522.7000122,1782,256,4478,,142.1999969,1587.5,4942.685059,2139,5795,2785.5,379,45.5,1845,4890,894.2000122
